#1
double tab1(8760,3)
# Date
# aer_gen_co2e
# price
2451600	0.0892	0.158
2455200	0.0828	0.126
2458800	0.0874	0.105
2462400	0.0871	0.132
2466000	0.086	0.183
2469600	0.09290000000000001	0.249
2473200	0.1466	0.312
2476800	0.281	0.396
2480400	0.2342	0.525
2484000	0.21969999999999998	0.497
2487600	0.2241	0.452
2491200	0.2383	0.392
2494800	0.26480000000000004	0.311
2498400	0.3216	0.2
2502000	0.3569	0.111
2505600	0.3547	0.072
2509200	0.3527	0.044
2512800	0.352	0.02
2516400	0.3533	0.011
2520000	0.3552	0.033
2523600	0.31739999999999996	0.11
2527200	0.26689999999999997	0.267
2530800	0.1978	0.308
2534400	0.1113	0.216
2538000	0.10729999999999999	0.158
2541600	0.1036	0.126
2545200	0.10479999999999999	0.105
2548800	0.09720000000000001	0.132
2552400	0.1039	0.183
2556000	0.1197	0.249
2559600	0.2033	0.312
2563200	0.2355	0.396
2566800	0.2026	0.525
2570400	0.19030000000000002	0.497
2574000	0.1978	0.452
2577600	0.2105	0.392
2581200	0.2336	0.311
2584800	0.2681	0.2
2588400	0.30460000000000004	0.111
2592000	0.3362	0.072
2595600	0.3383	0.044
2599200	0.3407	0.02
2602800	0.3411	0.011
2606400	0.3413	0.033
2610000	0.3105	0.11
2613600	0.26039999999999996	0.267
2617200	0.1832	0.308
2620800	0.0895	0.216
2624400	0.0804	0.158
2628000	0.08270000000000001	0.126
2631600	0.0869	0.105
2635200	0.09809999999999999	0.132
2638800	0.09720000000000001	0.183
2642400	0.104	0.249
2646000	0.202	0.312
2649600	0.2294	0.396
2653200	0.2032	0.525
2656800	0.2061	0.497
2660400	0.187	0.452
2664000	0.2147	0.392
2667600	0.2601	0.311
2671200	0.2833	0.2
2674800	0.3427	0.111
2678400	0.3467	0.072
2682000	0.3416	0.044
2685600	0.3397	0.02
2689200	0.3421	0.011
2692800	0.343	0.033
2696400	0.3447	0.11
2700000	0.279	0.267
2703600	0.1364	0.308
2707200	0.0874	0.216
2710800	0.0824	0.158
2714400	0.0855	0.126
2718000	0.0882	0.105
2721600	0.0831	0.132
2725200	0.08070000000000001	0.183
2728800	0.0833	0.249
2732400	0.105	0.312
2736000	0.21780000000000002	0.396
2739600	0.1827	0.525
2743200	0.18259999999999998	0.497
2746800	0.1765	0.452
2750400	0.1935	0.392
2754000	0.235	0.311
2757600	0.2627	0.2
2761200	0.30110000000000003	0.111
2764800	0.3123	0.072
2768400	0.3187	0.044
2772000	0.3261	0.02
2775600	0.3271	0.011
2779200	0.3295	0.033
2782800	0.281	0.11
2786400	0.21680000000000002	0.267
2790000	0.1369	0.308
2793600	0.0881	0.216
2797200	0.07690000000000001	0.158
2800800	0.0767	0.126
2804400	0.07940000000000001	0.105
2808000	0.0775	0.132
2811600	0.0737	0.183
2815200	0.0746	0.249
2818800	0.0916	0.312
2822400	0.2486	0.396
2826000	0.19669999999999999	0.525
2829600	0.18469999999999998	0.497
2833200	0.1839	0.452
2836800	0.1797	0.392
2840400	0.2129	0.311
2844000	0.25889999999999996	0.2
2847600	0.2864	0.111
2851200	0.3291	0.072
2854800	0.3388	0.044
2858400	0.3422	0.02
2862000	0.3465	0.011
2865600	0.3399	0.033
2869200	0.2974	0.11
2872800	0.24530000000000002	0.267
2876400	0.1475	0.308
2880000	0.0775	0.216
2883600	0.071	0.158
2887200	0.07379999999999999	0.126
2890800	0.07859999999999999	0.105
2894400	0.07890000000000001	0.132
2898000	0.0736	0.183
2901600	0.0723	0.249
2905200	0.09040000000000001	0.312
2908800	0.2398	0.396
2912400	0.2117	0.525
2916000	0.196	0.497
2919600	0.2059	0.452
2923200	0.20980000000000001	0.392
2926800	0.21209999999999998	0.311
2930400	0.2404	0.2
2934000	0.2651	0.111
2937600	0.2995	0.072
2941200	0.2983	0.044
2944800	0.29769999999999996	0.02
2948400	0.31689999999999996	0.011
2952000	0.2843	0.033
2955600	0.3085	0.11
2959200	0.263	0.267
2962800	0.11	0.308
2966400	0.07379999999999999	0.216
2970000	0.0706	0.158
2973600	0.0732	0.126
2977200	0.07640000000000001	0.105
2980800	0.07540000000000001	0.132
2984400	0.0729	0.183
2988000	0.073	0.249
2991600	0.0916	0.312
2995200	0.2645	0.396
2998800	0.2321	0.525
3002400	0.2105	0.497
3006000	0.211	0.452
3009600	0.215	0.392
3013200	0.2324	0.311
3016800	0.2524	0.2
3020400	0.2721	0.111
3024000	0.2723	0.072
3027600	0.2979	0.044
3031200	0.299	0.02
3034800	0.3045	0.011
3038400	0.3033	0.033
3042000	0.24980000000000002	0.11
3045600	0.2631	0.267
3049200	0.1082	0.308
