,datetime,season,hours,price
8038,2025-12-01 22:00:00,WinterHDP,22:00,0.2
8039,2025-12-01 23:00:00,WinterHDP,23:00,0.111
8040,2025-12-02 00:00:00,WinterHDP,00:00,0.072
8041,2025-12-02 01:00:00,WinterHDP,01:00,0.044
8042,2025-12-02 02:00:00,WinterHDP,02:00,0.02
8043,2025-12-02 03:00:00,WinterHDP,03:00,0.011
8044,2025-12-02 04:00:00,WinterHDP,04:00,0.033
8045,2025-12-02 05:00:00,WinterHDP,05:00,0.11
8046,2025-12-02 06:00:00,WinterHDP,06:00,0.267
8047,2025-12-02 07:00:00,WinterHDP,07:00,0.308
8048,2025-12-02 08:00:00,WinterHDP,08:00,0.216
8049,2025-12-02 09:00:00,WinterHDP,09:00,0.158
8050,2025-12-02 10:00:00,WinterHDP,10:00,0.126
8051,2025-12-02 11:00:00,WinterHDP,11:00,0.105
8052,2025-12-02 12:00:00,WinterHDP,12:00,0.132
8053,2025-12-02 13:00:00,WinterHDP,13:00,0.183
8054,2025-12-02 14:00:00,WinterHDP,14:00,0.249
8055,2025-12-02 15:00:00,WinterHDP,15:00,0.312
8056,2025-12-02 16:00:00,WinterHDP,16:00,0.396
8057,2025-12-02 17:00:00,WinterHDP,17:00,0.525
8058,2025-12-02 18:00:00,WinterHDP,18:00,0.497
8059,2025-12-02 19:00:00,WinterHDP,19:00,0.452
8060,2025-12-02 20:00:00,WinterHDP,20:00,0.392
8061,2025-12-02 21:00:00,WinterHDP,21:00,0.311
8062,2025-12-02 22:00:00,WinterHDP,22:00,0.2
8063,2025-12-02 23:00:00,WinterHDP,23:00,0.111
8064,2025-12-03 00:00:00,WinterHDP,00:00,0.072
8065,2025-12-03 01:00:00,WinterHDP,01:00,0.044
8066,2025-12-03 02:00:00,WinterHDP,02:00,0.02
8067,2025-12-03 03:00:00,WinterHDP,03:00,0.011
8068,2025-12-03 04:00:00,WinterHDP,04:00,0.033
8069,2025-12-03 05:00:00,WinterHDP,05:00,0.11
8070,2025-12-03 06:00:00,WinterHDP,06:00,0.267
8071,2025-12-03 07:00:00,WinterHDP,07:00,0.308
8072,2025-12-03 08:00:00,WinterHDP,08:00,0.216
8073,2025-12-03 09:00:00,WinterHDP,09:00,0.158
8074,2025-12-03 10:00:00,WinterHDP,10:00,0.126
8075,2025-12-03 11:00:00,WinterHDP,11:00,0.105
8076,2025-12-03 12:00:00,WinterHDP,12:00,0.132
8077,2025-12-03 13:00:00,WinterHDP,13:00,0.183
8078,2025-12-03 14:00:00,WinterHDP,14:00,0.249
8079,2025-12-03 15:00:00,WinterHDP,15:00,0.312
8080,2025-12-03 16:00:00,WinterHDP,16:00,0.396
8081,2025-12-03 17:00:00,WinterHDP,17:00,0.525
8082,2025-12-03 18:00:00,WinterHDP,18:00,0.497
8083,2025-12-03 19:00:00,WinterHDP,19:00,0.452
8084,2025-12-03 20:00:00,WinterHDP,20:00,0.392
8085,2025-12-03 21:00:00,WinterHDP,21:00,0.311
8086,2025-12-03 22:00:00,WinterHDP,22:00,0.2
8087,2025-12-03 23:00:00,WinterHDP,23:00,0.111
8088,2025-12-04 00:00:00,WinterHDP,00:00,0.072
8089,2025-12-04 01:00:00,WinterHDP,01:00,0.044
8090,2025-12-04 02:00:00,WinterHDP,02:00,0.02
8091,2025-12-04 03:00:00,WinterHDP,03:00,0.011
8092,2025-12-04 04:00:00,WinterHDP,04:00,0.033
8093,2025-12-04 05:00:00,WinterHDP,05:00,0.11
8094,2025-12-04 06:00:00,WinterHDP,06:00,0.267
8095,2025-12-04 07:00:00,WinterHDP,07:00,0.308
8096,2025-12-04 08:00:00,WinterHDP,08:00,0.216
8097,2025-12-04 09:00:00,WinterHDP,09:00,0.158
8098,2025-12-04 10:00:00,WinterHDP,10:00,0.126
8099,2025-12-04 11:00:00,WinterHDP,11:00,0.105
8100,2025-12-04 12:00:00,WinterHDP,12:00,0.132
8101,2025-12-04 13:00:00,WinterHDP,13:00,0.183
8102,2025-12-04 14:00:00,WinterHDP,14:00,0.249
8103,2025-12-04 15:00:00,WinterHDP,15:00,0.312
8104,2025-12-04 16:00:00,WinterHDP,16:00,0.396
8105,2025-12-04 17:00:00,WinterHDP,17:00,0.525
8106,2025-12-04 18:00:00,WinterHDP,18:00,0.497
8107,2025-12-04 19:00:00,WinterHDP,19:00,0.452
8108,2025-12-04 20:00:00,WinterHDP,20:00,0.392
8109,2025-12-04 21:00:00,WinterHDP,21:00,0.311
8110,2025-12-04 22:00:00,WinterHDP,22:00,0.2
8111,2025-12-04 23:00:00,WinterHDP,23:00,0.111
8112,2025-12-05 00:00:00,WinterHDP,00:00,0.072
8113,2025-12-05 01:00:00,WinterHDP,01:00,0.044
8114,2025-12-05 02:00:00,WinterHDP,02:00,0.02
8115,2025-12-05 03:00:00,WinterHDP,03:00,0.011
8116,2025-12-05 04:00:00,WinterHDP,04:00,0.033
8117,2025-12-05 05:00:00,WinterHDP,05:00,0.11
8118,2025-12-05 06:00:00,WinterHDP,06:00,0.267
8119,2025-12-05 07:00:00,WinterHDP,07:00,0.308
8120,2025-12-05 08:00:00,WinterHDP,08:00,0.216
8121,2025-12-05 09:00:00,WinterHDP,09:00,0.158
8122,2025-12-05 10:00:00,WinterHDP,10:00,0.126
8123,2025-12-05 11:00:00,WinterHDP,11:00,0.105
8124,2025-12-05 12:00:00,WinterHDP,12:00,0.132
8125,2025-12-05 13:00:00,WinterHDP,13:00,0.183
8126,2025-12-05 14:00:00,WinterHDP,14:00,0.249
8127,2025-12-05 15:00:00,WinterHDP,15:00,0.312
8128,2025-12-05 16:00:00,WinterHDP,16:00,0.396
8129,2025-12-05 17:00:00,WinterHDP,17:00,0.525
8130,2025-12-05 18:00:00,WinterHDP,18:00,0.497
8131,2025-12-05 19:00:00,WinterHDP,19:00,0.452
8132,2025-12-05 20:00:00,WinterHDP,20:00,0.392
8133,2025-12-05 21:00:00,WinterHDP,21:00,0.311
8134,2025-12-05 22:00:00,WinterHDP,22:00,0.2
8135,2025-12-05 23:00:00,WinterHDP,23:00,0.111
8136,2025-12-06 00:00:00,WinterHDP,00:00,0.072
8137,2025-12-06 01:00:00,WinterHDP,01:00,0.044
8138,2025-12-06 02:00:00,WinterHDP,02:00,0.02
8139,2025-12-06 03:00:00,WinterHDP,03:00,0.011
8140,2025-12-06 04:00:00,WinterHDP,04:00,0.033
8141,2025-12-06 05:00:00,WinterHDP,05:00,0.11
8142,2025-12-06 06:00:00,WinterHDP,06:00,0.267
8143,2025-12-06 07:00:00,WinterHDP,07:00,0.308
8144,2025-12-06 08:00:00,WinterHDP,08:00,0.216
8145,2025-12-06 09:00:00,WinterHDP,09:00,0.158
8146,2025-12-06 10:00:00,WinterHDP,10:00,0.126
8147,2025-12-06 11:00:00,WinterHDP,11:00,0.105
8148,2025-12-06 12:00:00,WinterHDP,12:00,0.132
8149,2025-12-06 13:00:00,WinterHDP,13:00,0.183
8150,2025-12-06 14:00:00,WinterHDP,14:00,0.249
8151,2025-12-06 15:00:00,WinterHDP,15:00,0.312
8152,2025-12-06 16:00:00,WinterHDP,16:00,0.396
8153,2025-12-06 17:00:00,WinterHDP,17:00,0.525
8154,2025-12-06 18:00:00,WinterHDP,18:00,0.497
8155,2025-12-06 19:00:00,WinterHDP,19:00,0.452
8156,2025-12-06 20:00:00,WinterHDP,20:00,0.392
8157,2025-12-06 21:00:00,WinterHDP,21:00,0.311
8158,2025-12-06 22:00:00,WinterHDP,22:00,0.2
8159,2025-12-06 23:00:00,WinterHDP,23:00,0.111
8160,2025-12-07 00:00:00,WinterHDP,00:00,0.072
8161,2025-12-07 01:00:00,WinterHDP,01:00,0.044
8162,2025-12-07 02:00:00,WinterHDP,02:00,0.02
8163,2025-12-07 03:00:00,WinterHDP,03:00,0.011
8164,2025-12-07 04:00:00,WinterHDP,04:00,0.033
8165,2025-12-07 05:00:00,WinterHDP,05:00,0.11
8166,2025-12-07 06:00:00,WinterHDP,06:00,0.267
8167,2025-12-07 07:00:00,WinterHDP,07:00,0.308
8168,2025-12-07 08:00:00,WinterHDP,08:00,0.216
8169,2025-12-07 09:00:00,WinterHDP,09:00,0.158
8170,2025-12-07 10:00:00,WinterHDP,10:00,0.126
8171,2025-12-07 11:00:00,WinterHDP,11:00,0.105
8172,2025-12-07 12:00:00,WinterHDP,12:00,0.132
8173,2025-12-07 13:00:00,WinterHDP,13:00,0.183
8174,2025-12-07 14:00:00,WinterHDP,14:00,0.249
8175,2025-12-07 15:00:00,WinterHDP,15:00,0.312
8176,2025-12-07 16:00:00,WinterHDP,16:00,0.396
8177,2025-12-07 17:00:00,WinterHDP,17:00,0.525
8178,2025-12-07 18:00:00,WinterHDP,18:00,0.497
8179,2025-12-07 19:00:00,WinterHDP,19:00,0.452
8180,2025-12-07 20:00:00,WinterHDP,20:00,0.392
8181,2025-12-07 21:00:00,WinterHDP,21:00,0.311
8182,2025-12-07 22:00:00,WinterHDP,22:00,0.2
8183,2025-12-07 23:00:00,WinterHDP,23:00,0.111
8184,2025-12-08 00:00:00,WinterHDP,00:00,0.072
8185,2025-12-08 01:00:00,WinterHDP,01:00,0.044
8186,2025-12-08 02:00:00,WinterHDP,02:00,0.02
8187,2025-12-08 03:00:00,WinterHDP,03:00,0.011
8188,2025-12-08 04:00:00,WinterHDP,04:00,0.033
8189,2025-12-08 05:00:00,WinterHDP,05:00,0.11
8190,2025-12-08 06:00:00,WinterHDP,06:00,0.267
8191,2025-12-08 07:00:00,WinterHDP,07:00,0.308
8192,2025-12-08 08:00:00,WinterHDP,08:00,0.216
8193,2025-12-08 09:00:00,WinterHDP,09:00,0.158
8194,2025-12-08 10:00:00,WinterHDP,10:00,0.126
8195,2025-12-08 11:00:00,WinterHDP,11:00,0.105
8196,2025-12-08 12:00:00,WinterHDP,12:00,0.132
8197,2025-12-08 13:00:00,WinterHDP,13:00,0.183
8198,2025-12-08 14:00:00,WinterHDP,14:00,0.249
8199,2025-12-08 15:00:00,WinterHDP,15:00,0.312
8200,2025-12-08 16:00:00,WinterHDP,16:00,0.396
8201,2025-12-08 17:00:00,WinterHDP,17:00,0.525
8202,2025-12-08 18:00:00,WinterHDP,18:00,0.497
8203,2025-12-08 19:00:00,WinterHDP,19:00,0.452
8204,2025-12-08 20:00:00,WinterHDP,20:00,0.392
8205,2025-12-08 21:00:00,WinterHDP,21:00,0.311
8206,2025-12-08 22:00:00,WinterHDP,22:00,0.2
8207,2025-12-08 23:00:00,WinterHDP,23:00,0.111
8208,2025-12-09 00:00:00,WinterHDP,00:00,0.072
8209,2025-12-09 01:00:00,WinterHDP,01:00,0.044
8210,2025-12-09 02:00:00,WinterHDP,02:00,0.02
8211,2025-12-09 03:00:00,WinterHDP,03:00,0.011
8212,2025-12-09 04:00:00,WinterHDP,04:00,0.033
8213,2025-12-09 05:00:00,WinterHDP,05:00,0.11
8214,2025-12-09 06:00:00,WinterHDP,06:00,0.267
8215,2025-12-09 07:00:00,WinterHDP,07:00,0.308
8216,2025-12-09 08:00:00,WinterHDP,08:00,0.216
8217,2025-12-09 09:00:00,WinterHDP,09:00,0.158
8218,2025-12-09 10:00:00,WinterHDP,10:00,0.126
8219,2025-12-09 11:00:00,WinterHDP,11:00,0.105
8220,2025-12-09 12:00:00,WinterHDP,12:00,0.132
8221,2025-12-09 13:00:00,WinterHDP,13:00,0.183
8222,2025-12-09 14:00:00,WinterHDP,14:00,0.249
8223,2025-12-09 15:00:00,WinterHDP,15:00,0.312
8224,2025-12-09 16:00:00,WinterHDP,16:00,0.396
8225,2025-12-09 17:00:00,WinterHDP,17:00,0.525
8226,2025-12-09 18:00:00,WinterHDP,18:00,0.497
8227,2025-12-09 19:00:00,WinterHDP,19:00,0.452
8228,2025-12-09 20:00:00,WinterHDP,20:00,0.392
8229,2025-12-09 21:00:00,WinterHDP,21:00,0.311
8230,2025-12-09 22:00:00,WinterHDP,22:00,0.2
8231,2025-12-09 23:00:00,WinterHDP,23:00,0.111
8232,2025-12-10 00:00:00,WinterHDP,00:00,0.072
8233,2025-12-10 01:00:00,WinterHDP,01:00,0.044
8234,2025-12-10 02:00:00,WinterHDP,02:00,0.02
8235,2025-12-10 03:00:00,WinterHDP,03:00,0.011
8236,2025-12-10 04:00:00,WinterHDP,04:00,0.033
8237,2025-12-10 05:00:00,WinterHDP,05:00,0.11
8238,2025-12-10 06:00:00,WinterHDP,06:00,0.267
8239,2025-12-10 07:00:00,WinterHDP,07:00,0.308
8240,2025-12-10 08:00:00,WinterHDP,08:00,0.216
8241,2025-12-10 09:00:00,WinterHDP,09:00,0.158
8242,2025-12-10 10:00:00,WinterHDP,10:00,0.126
8243,2025-12-10 11:00:00,WinterHDP,11:00,0.105
8244,2025-12-10 12:00:00,WinterHDP,12:00,0.132
8245,2025-12-10 13:00:00,WinterHDP,13:00,0.183
8246,2025-12-10 14:00:00,WinterHDP,14:00,0.249
8247,2025-12-10 15:00:00,WinterHDP,15:00,0.312
8248,2025-12-10 16:00:00,WinterHDP,16:00,0.396
8249,2025-12-10 17:00:00,WinterHDP,17:00,0.525
8250,2025-12-10 18:00:00,WinterHDP,18:00,0.497
8251,2025-12-10 19:00:00,WinterHDP,19:00,0.452
8252,2025-12-10 20:00:00,WinterHDP,20:00,0.392
8253,2025-12-10 21:00:00,WinterHDP,21:00,0.311
8254,2025-12-10 22:00:00,WinterHDP,22:00,0.2
8255,2025-12-10 23:00:00,WinterHDP,23:00,0.111
8256,2025-12-11 00:00:00,WinterHDP,00:00,0.072
8257,2025-12-11 01:00:00,WinterHDP,01:00,0.044
8258,2025-12-11 02:00:00,WinterHDP,02:00,0.02
8259,2025-12-11 03:00:00,WinterHDP,03:00,0.011
8260,2025-12-11 04:00:00,WinterHDP,04:00,0.033
8261,2025-12-11 05:00:00,WinterHDP,05:00,0.11
8262,2025-12-11 06:00:00,WinterHDP,06:00,0.267
8263,2025-12-11 07:00:00,WinterHDP,07:00,0.308
8264,2025-12-11 08:00:00,WinterHDP,08:00,0.216
8265,2025-12-11 09:00:00,WinterHDP,09:00,0.158
8266,2025-12-11 10:00:00,WinterHDP,10:00,0.126
8267,2025-12-11 11:00:00,WinterHDP,11:00,0.105
8268,2025-12-11 12:00:00,WinterHDP,12:00,0.132
8269,2025-12-11 13:00:00,WinterHDP,13:00,0.183
8270,2025-12-11 14:00:00,WinterHDP,14:00,0.249
8271,2025-12-11 15:00:00,WinterHDP,15:00,0.312
8272,2025-12-11 16:00:00,WinterHDP,16:00,0.396
8273,2025-12-11 17:00:00,WinterHDP,17:00,0.525
8274,2025-12-11 18:00:00,WinterHDP,18:00,0.497
8275,2025-12-11 19:00:00,WinterHDP,19:00,0.452
8276,2025-12-11 20:00:00,WinterHDP,20:00,0.392
8277,2025-12-11 21:00:00,WinterHDP,21:00,0.311
8278,2025-12-11 22:00:00,WinterHDP,22:00,0.2
8279,2025-12-11 23:00:00,WinterHDP,23:00,0.111
8280,2025-12-12 00:00:00,WinterHDP,00:00,0.072
8281,2025-12-12 01:00:00,WinterHDP,01:00,0.044
8282,2025-12-12 02:00:00,WinterHDP,02:00,0.02
8283,2025-12-12 03:00:00,WinterHDP,03:00,0.011
8284,2025-12-12 04:00:00,WinterHDP,04:00,0.033
8285,2025-12-12 05:00:00,WinterHDP,05:00,0.11
8286,2025-12-12 06:00:00,WinterHDP,06:00,0.267
8287,2025-12-12 07:00:00,WinterHDP,07:00,0.308
8288,2025-12-12 08:00:00,WinterHDP,08:00,0.216
8289,2025-12-12 09:00:00,WinterHDP,09:00,0.158
8290,2025-12-12 10:00:00,WinterHDP,10:00,0.126
8291,2025-12-12 11:00:00,WinterHDP,11:00,0.105
8292,2025-12-12 12:00:00,WinterHDP,12:00,0.132
8293,2025-12-12 13:00:00,WinterHDP,13:00,0.183
8294,2025-12-12 14:00:00,WinterHDP,14:00,0.249
8295,2025-12-12 15:00:00,WinterHDP,15:00,0.312
8296,2025-12-12 16:00:00,WinterHDP,16:00,0.396
8297,2025-12-12 17:00:00,WinterHDP,17:00,0.525
8298,2025-12-12 18:00:00,WinterHDP,18:00,0.497
8299,2025-12-12 19:00:00,WinterHDP,19:00,0.452
8300,2025-12-12 20:00:00,WinterHDP,20:00,0.392
8301,2025-12-12 21:00:00,WinterHDP,21:00,0.311
8302,2025-12-12 22:00:00,WinterHDP,22:00,0.2
8303,2025-12-12 23:00:00,WinterHDP,23:00,0.111
8304,2025-12-13 00:00:00,WinterHDP,00:00,0.072
8305,2025-12-13 01:00:00,WinterHDP,01:00,0.044
8306,2025-12-13 02:00:00,WinterHDP,02:00,0.02
8307,2025-12-13 03:00:00,WinterHDP,03:00,0.011
8308,2025-12-13 04:00:00,WinterHDP,04:00,0.033
8309,2025-12-13 05:00:00,WinterHDP,05:00,0.11
8310,2025-12-13 06:00:00,WinterHDP,06:00,0.267
8311,2025-12-13 07:00:00,WinterHDP,07:00,0.308
8312,2025-12-13 08:00:00,WinterHDP,08:00,0.216
8313,2025-12-13 09:00:00,WinterHDP,09:00,0.158
8314,2025-12-13 10:00:00,WinterHDP,10:00,0.126
8315,2025-12-13 11:00:00,WinterHDP,11:00,0.105
8316,2025-12-13 12:00:00,WinterHDP,12:00,0.132
8317,2025-12-13 13:00:00,WinterHDP,13:00,0.183
8318,2025-12-13 14:00:00,WinterHDP,14:00,0.249
8319,2025-12-13 15:00:00,WinterHDP,15:00,0.312
8320,2025-12-13 16:00:00,WinterHDP,16:00,0.396
8321,2025-12-13 17:00:00,WinterHDP,17:00,0.525
8322,2025-12-13 18:00:00,WinterHDP,18:00,0.497
8323,2025-12-13 19:00:00,WinterHDP,19:00,0.452
8324,2025-12-13 20:00:00,WinterHDP,20:00,0.392
8325,2025-12-13 21:00:00,WinterHDP,21:00,0.311
8326,2025-12-13 22:00:00,WinterHDP,22:00,0.2
8327,2025-12-13 23:00:00,WinterHDP,23:00,0.111
8328,2025-12-14 00:00:00,WinterHDP,00:00,0.072
8329,2025-12-14 01:00:00,WinterHDP,01:00,0.044
8330,2025-12-14 02:00:00,WinterHDP,02:00,0.02
8331,2025-12-14 03:00:00,WinterHDP,03:00,0.011
8332,2025-12-14 04:00:00,WinterHDP,04:00,0.033
8333,2025-12-14 05:00:00,WinterHDP,05:00,0.11
8334,2025-12-14 06:00:00,WinterHDP,06:00,0.267
8335,2025-12-14 07:00:00,WinterHDP,07:00,0.308
8336,2025-12-14 08:00:00,WinterHDP,08:00,0.216
8337,2025-12-14 09:00:00,WinterHDP,09:00,0.158
8338,2025-12-14 10:00:00,WinterHDP,10:00,0.126
8339,2025-12-14 11:00:00,WinterHDP,11:00,0.105
8340,2025-12-14 12:00:00,WinterHDP,12:00,0.132
8341,2025-12-14 13:00:00,WinterHDP,13:00,0.183
8342,2025-12-14 14:00:00,WinterHDP,14:00,0.249
8343,2025-12-14 15:00:00,WinterHDP,15:00,0.312
8344,2025-12-14 16:00:00,WinterHDP,16:00,0.396
8345,2025-12-14 17:00:00,WinterHDP,17:00,0.525
8346,2025-12-14 18:00:00,WinterHDP,18:00,0.497
8347,2025-12-14 19:00:00,WinterHDP,19:00,0.452
8348,2025-12-14 20:00:00,WinterHDP,20:00,0.392
8349,2025-12-14 21:00:00,WinterHDP,21:00,0.311
8350,2025-12-14 22:00:00,WinterHDP,22:00,0.2
8351,2025-12-14 23:00:00,WinterHDP,23:00,0.111
8352,2025-12-15 00:00:00,WinterHDP,00:00,0.072
8353,2025-12-15 01:00:00,WinterHDP,01:00,0.044
8354,2025-12-15 02:00:00,WinterHDP,02:00,0.02
8355,2025-12-15 03:00:00,WinterHDP,03:00,0.011
8356,2025-12-15 04:00:00,WinterHDP,04:00,0.033
8357,2025-12-15 05:00:00,WinterHDP,05:00,0.11
8358,2025-12-15 06:00:00,WinterHDP,06:00,0.267
8359,2025-12-15 07:00:00,WinterHDP,07:00,0.308
8360,2025-12-15 08:00:00,WinterHDP,08:00,0.216
8361,2025-12-15 09:00:00,WinterHDP,09:00,0.158
8362,2025-12-15 10:00:00,WinterHDP,10:00,0.126
8363,2025-12-15 11:00:00,WinterHDP,11:00,0.105
8364,2025-12-15 12:00:00,WinterHDP,12:00,0.132
8365,2025-12-15 13:00:00,WinterHDP,13:00,0.183
8366,2025-12-15 14:00:00,WinterHDP,14:00,0.249
8367,2025-12-15 15:00:00,WinterHDP,15:00,0.312
8368,2025-12-15 16:00:00,WinterHDP,16:00,0.396
8369,2025-12-15 17:00:00,WinterHDP,17:00,0.525
8370,2025-12-15 18:00:00,WinterHDP,18:00,0.497
8371,2025-12-15 19:00:00,WinterHDP,19:00,0.452
8372,2025-12-15 20:00:00,WinterHDP,20:00,0.392
8373,2025-12-15 21:00:00,WinterHDP,21:00,0.311
8374,2025-12-15 22:00:00,WinterHDP,22:00,0.2
8375,2025-12-15 23:00:00,WinterHDP,23:00,0.111
8376,2025-12-16 00:00:00,WinterHDP,00:00,0.072
8377,2025-12-16 01:00:00,WinterHDP,01:00,0.044
8378,2025-12-16 02:00:00,WinterHDP,02:00,0.02
8379,2025-12-16 03:00:00,WinterHDP,03:00,0.011
8380,2025-12-16 04:00:00,WinterHDP,04:00,0.033
8381,2025-12-16 05:00:00,WinterHDP,05:00,0.11
8382,2025-12-16 06:00:00,WinterHDP,06:00,0.267
8383,2025-12-16 07:00:00,WinterHDP,07:00,0.308
8384,2025-12-16 08:00:00,WinterHDP,08:00,0.216
8385,2025-12-16 09:00:00,WinterHDP,09:00,0.158
8386,2025-12-16 10:00:00,WinterHDP,10:00,0.126
8387,2025-12-16 11:00:00,WinterHDP,11:00,0.105
8388,2025-12-16 12:00:00,WinterHDP,12:00,0.132
8389,2025-12-16 13:00:00,WinterHDP,13:00,0.183
8390,2025-12-16 14:00:00,WinterHDP,14:00,0.249
8391,2025-12-16 15:00:00,WinterHDP,15:00,0.312
8392,2025-12-16 16:00:00,WinterHDP,16:00,0.396
8393,2025-12-16 17:00:00,WinterHDP,17:00,0.525
8394,2025-12-16 18:00:00,WinterHDP,18:00,0.497
8395,2025-12-16 19:00:00,WinterHDP,19:00,0.452
8396,2025-12-16 20:00:00,WinterHDP,20:00,0.392
8397,2025-12-16 21:00:00,WinterHDP,21:00,0.311
8398,2025-12-16 22:00:00,WinterHDP,22:00,0.2
8399,2025-12-16 23:00:00,WinterHDP,23:00,0.111
8400,2025-12-17 00:00:00,WinterHDP,00:00,0.072
8401,2025-12-17 01:00:00,WinterHDP,01:00,0.044
8402,2025-12-17 02:00:00,WinterHDP,02:00,0.02
8403,2025-12-17 03:00:00,WinterHDP,03:00,0.011
8404,2025-12-17 04:00:00,WinterHDP,04:00,0.033
8405,2025-12-17 05:00:00,WinterHDP,05:00,0.11
8406,2025-12-17 06:00:00,WinterHDP,06:00,0.267
8407,2025-12-17 07:00:00,WinterHDP,07:00,0.308
8408,2025-12-17 08:00:00,WinterHDP,08:00,0.216
8409,2025-12-17 09:00:00,WinterHDP,09:00,0.158
8410,2025-12-17 10:00:00,WinterHDP,10:00,0.126
8411,2025-12-17 11:00:00,WinterHDP,11:00,0.105
8412,2025-12-17 12:00:00,WinterHDP,12:00,0.132
8413,2025-12-17 13:00:00,WinterHDP,13:00,0.183
8414,2025-12-17 14:00:00,WinterHDP,14:00,0.249
8415,2025-12-17 15:00:00,WinterHDP,15:00,0.312
8416,2025-12-17 16:00:00,WinterHDP,16:00,0.396
8417,2025-12-17 17:00:00,WinterHDP,17:00,0.525
8418,2025-12-17 18:00:00,WinterHDP,18:00,0.497
8419,2025-12-17 19:00:00,WinterHDP,19:00,0.452
8420,2025-12-17 20:00:00,WinterHDP,20:00,0.392
8421,2025-12-17 21:00:00,WinterHDP,21:00,0.311
8422,2025-12-17 22:00:00,WinterHDP,22:00,0.2
8423,2025-12-17 23:00:00,WinterHDP,23:00,0.111
8424,2025-12-18 00:00:00,WinterHDP,00:00,0.072
8425,2025-12-18 01:00:00,WinterHDP,01:00,0.044
8426,2025-12-18 02:00:00,WinterHDP,02:00,0.02
8427,2025-12-18 03:00:00,WinterHDP,03:00,0.011
8428,2025-12-18 04:00:00,WinterHDP,04:00,0.033
8429,2025-12-18 05:00:00,WinterHDP,05:00,0.11
8430,2025-12-18 06:00:00,WinterHDP,06:00,0.267
8431,2025-12-18 07:00:00,WinterHDP,07:00,0.308
8432,2025-12-18 08:00:00,WinterHDP,08:00,0.216
8433,2025-12-18 09:00:00,WinterHDP,09:00,0.158
8434,2025-12-18 10:00:00,WinterHDP,10:00,0.126
8435,2025-12-18 11:00:00,WinterHDP,11:00,0.105
8436,2025-12-18 12:00:00,WinterHDP,12:00,0.132
8437,2025-12-18 13:00:00,WinterHDP,13:00,0.183
8438,2025-12-18 14:00:00,WinterHDP,14:00,0.249
8439,2025-12-18 15:00:00,WinterHDP,15:00,0.312
8440,2025-12-18 16:00:00,WinterHDP,16:00,0.396
8441,2025-12-18 17:00:00,WinterHDP,17:00,0.525
8442,2025-12-18 18:00:00,WinterHDP,18:00,0.497
8443,2025-12-18 19:00:00,WinterHDP,19:00,0.452
8444,2025-12-18 20:00:00,WinterHDP,20:00,0.392
8445,2025-12-18 21:00:00,WinterHDP,21:00,0.311
8446,2025-12-18 22:00:00,WinterHDP,22:00,0.2
8447,2025-12-18 23:00:00,WinterHDP,23:00,0.111
8448,2025-12-19 00:00:00,WinterHDP,00:00,0.072
8449,2025-12-19 01:00:00,WinterHDP,01:00,0.044
8450,2025-12-19 02:00:00,WinterHDP,02:00,0.02
8451,2025-12-19 03:00:00,WinterHDP,03:00,0.011
8452,2025-12-19 04:00:00,WinterHDP,04:00,0.033
8453,2025-12-19 05:00:00,WinterHDP,05:00,0.11
8454,2025-12-19 06:00:00,WinterHDP,06:00,0.267
8455,2025-12-19 07:00:00,WinterHDP,07:00,0.308
8456,2025-12-19 08:00:00,WinterHDP,08:00,0.216
8457,2025-12-19 09:00:00,WinterHDP,09:00,0.158
8458,2025-12-19 10:00:00,WinterHDP,10:00,0.126
8459,2025-12-19 11:00:00,WinterHDP,11:00,0.105
8460,2025-12-19 12:00:00,WinterHDP,12:00,0.132
8461,2025-12-19 13:00:00,WinterHDP,13:00,0.183
8462,2025-12-19 14:00:00,WinterHDP,14:00,0.249
8463,2025-12-19 15:00:00,WinterHDP,15:00,0.312
8464,2025-12-19 16:00:00,WinterHDP,16:00,0.396
8465,2025-12-19 17:00:00,WinterHDP,17:00,0.525
8466,2025-12-19 18:00:00,WinterHDP,18:00,0.497
8467,2025-12-19 19:00:00,WinterHDP,19:00,0.452
8468,2025-12-19 20:00:00,WinterHDP,20:00,0.392
8469,2025-12-19 21:00:00,WinterHDP,21:00,0.311
8470,2025-12-19 22:00:00,WinterHDP,22:00,0.2
8471,2025-12-19 23:00:00,WinterHDP,23:00,0.111
8472,2025-12-20 00:00:00,WinterHDP,00:00,0.072
8473,2025-12-20 01:00:00,WinterHDP,01:00,0.044
8474,2025-12-20 02:00:00,WinterHDP,02:00,0.02
8475,2025-12-20 03:00:00,WinterHDP,03:00,0.011
8476,2025-12-20 04:00:00,WinterHDP,04:00,0.033
8477,2025-12-20 05:00:00,WinterHDP,05:00,0.11
8478,2025-12-20 06:00:00,WinterHDP,06:00,0.267
8479,2025-12-20 07:00:00,WinterHDP,07:00,0.308
8480,2025-12-20 08:00:00,WinterHDP,08:00,0.216
8481,2025-12-20 09:00:00,WinterHDP,09:00,0.158
8482,2025-12-20 10:00:00,WinterHDP,10:00,0.126
8483,2025-12-20 11:00:00,WinterHDP,11:00,0.105
8484,2025-12-20 12:00:00,WinterHDP,12:00,0.132
8485,2025-12-20 13:00:00,WinterHDP,13:00,0.183
8486,2025-12-20 14:00:00,WinterHDP,14:00,0.249
8487,2025-12-20 15:00:00,WinterHDP,15:00,0.312
8488,2025-12-20 16:00:00,WinterHDP,16:00,0.396
